Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2019-02-20,88.95965576171875,89.05224367168572,88.27787147726296,88.55563520716389,10030300
2019-02-21,88.77447509765625,89.21215812132633,88.34520448593224,88.7576374303871,8400100
2019-02-22,88.37886047363281,89.2963141332824,88.19368469088472,88.96805030811534,10647300
2019-02-25,89.30476379394531,90.28955560939943,88.9596686065313,89.010168775009,11230700
2019-02-26,88.6229476928711,88.77445455479136,87.48664943931257,87.95800126675918,15465400
2019-02-27,88.51353454589844,88.69870390369664,87.96642603969647,88.53036578872101,9968800
2019-02-28,87.84020233154297,88.55564922222547,87.6886954023181,88.38731104383777,15156900
2019-03-01,87.89910888671875,89.14483306409738,87.70551422947145,88.46304876830379,13813300
2019-03-04,87.69709777832031,89.15324137097825,86.92272560668124,88.31153779363514,12466300
2019-03-05,87.6297607421875,88.00011237450298,86.9143139793234,87.64659198834333,10856600
2019-03-06,87.30148315429688,88.01692980485909,87.15839510852199,87.41932112395712,9070800
2019-03-07,86.67022705078125,87.09107888152472,85.9884491399174,86.9059030485273,12705700
2019-03-08,86.70388793945312,86.8890637553041,85.84534668808749,85.84534668808749,10582400
2019-03-11,87.83177947998047,88.00012407236042,87.25100829591597,87.52035322203432,9763200
2019-03-12,87.57084655761719,88.20212428099532,87.32675173397494,88.0337797017477,10219100
2019-03-13,87.86543273925781,88.36204117116216,87.4950811237148,87.69709459856833,13022200
2019-03-14,88.66504669189453,89.11115495663086,87.92434989793634,87.95801880971011,10926500
2019-03-15,89.68351745605469,89.89394334739063,88.57246900666846,88.72397590529788,24811700
2019-03-18,90.22219848632812,90.72721929228658,89.64142102754752,89.68350877041405,12935500
2019-03-19,89.8939437866211,91.24066821341366,89.683517894257,91.0723236465092,12889300
2019-03-20,87.97483825683594,89.767670643653,87.88225678898412,89.58249486457449,14920700
2019-03-21,86.5860366821289,87.10788871407435,86.0894283046624,87.10788871407435,19751000
2019-03-22,83.96833038330078,86.1230889656723,83.76631694993812,85.70223727869742,31115200
2019-03-25,83.26972198486328,84.65011511950503,82.56268775251468,83.82524291871293,21032300
2019-03-26,84.10302734375,84.50704792214333,83.17715461113978,84.01885826291075,15987100
2019-03-27,83.81685638427734,84.54913449686507,83.39600453228361,84.0693636424598,12753200
2019-03-28,84.7679672241211,84.84372388600399,83.9515137196885,84.17035844973066,12454100
2019-03-29,85.20565032958984,85.845340382484,84.66695416773376,85.46657636638382,14523400
2019-04-01,88.07586669921875,88.10953561478051,85.95477639233987,85.98002647358894,17499300
2019-04-02,88.49671173095703,88.7492253674792,87.81493390271113,88.04219103823026,10295400
2019-04-03,88.67346954345703,89.52359194462498,88.20211760064167,89.06065241386803,11499200
2019-04-04,89.53009796142578,89.67428739048415,88.5886573998451,88.67347699487705,11952100
2019-04-05,89.31806945800781,89.9965874506017,89.0466635551357,89.73366480211446,9933700
2019-04-08,89.60643768310547,89.60643768310547,88.97881277531734,89.14843903012705,8056300
2019-04-09,88.94488525390625,89.22476792418752,88.4190335164451,89.12299476074952,9092200
2019-04-10,89.3434829711914,89.66578182212004,88.60560185632846,89.16537351343742,10882300
2019-04-11,90.09834289550781,90.52241490929084,89.53008147921123,89.65730437751122,11183800
2019-04-12,94.32211303710938,94.86492479208698,92.34593555401742,92.82090069274273,25834100
2019-04-15,93.24496459960938,94.14399527663181,92.54948669513756,94.07614219550628,15163800
2019-04-16,94.22880554199219,94.47476810051185,93.17710869966646,93.21103523920289,11583200
2019-04-17,96.94288635253906,97.2482187875728,94.15249110898608,94.73770621711171,17791900
2019-04-18,96.23043823242188,97.49417125333582,96.12018181812287,97.13795224945295,12501900
2019-04-22,96.34915161132812,96.62904066836492,95.55190069695412,95.69608361573374,7975900
2019-04-23,96.46792602539062,97.00226104888503,95.71307815396653,95.84030108674268,9193100
2019-04-24,96.30675506591797,96.8156401785037,95.67912383859779,96.06079252615605,9245700
2019-04-25,96.35768127441406,96.81568000539492,95.41624051698028,95.84879595248908,9311800
2019-04-26,97.0870590209961,97.18035539240921,96.34917130277213,96.64602045234747,7889300
2019-04-29,98.48650360107422,99.368574316623,97.07009791573373,97.19732083572349,14242200
2019-04-30,98.4271469116211,98.99540202985565,97.75711214963798,98.74943941058382,11389100
2019-05-01,97.67228698730469,99.23286917430555,97.62987718992521,98.14724565798728,10412900
2019-05-02,97.88430786132812,98.19811701832289,97.18034674722674,97.68074863044843,8613300
2019-05-03,98.48650360107422,98.96146226682106,98.10483484110492,98.38472397091711,8185400
2019-05-06,97.6129150390625,97.93521398354682,96.45096160059562,96.84110716475784,9387000
2019-05-07,96.01838684082031,96.71386470093616,95.23809587011971,96.71386470093616,15017700
2019-05-08,95.50951385498047,96.40854458901856,95.38229093750823,95.55192365108,9575800
2019-05-09,95.43317413330078,95.6197668762023,93.78777893035111,94.26273756986325,12205900
2019-05-10,95.4246826171875,95.70456521749894,93.75383791296781,94.78009136964344,13189000
2019-05-13,92.8293685913086,93.67751268614312,92.43074630223013,93.36370351238293,13783700
2019-05-14,93.56724548339844,94.75464837327706,92.87176766474205,92.91417745291903,10503600
2019-05-15,93.21102905273438,94.05917307237559,92.11692249089818,92.62580760851783,10142000
2019-05-16,94.40692901611328,95.13633354720704,93.79626415558577,93.82171391713004,9672700
2019-05-17,93.94892120361328,94.78010528730076,93.15167013200714,93.29585307922221,9570100
2019-05-20,94.44084167480469,94.83098717370501,93.60966410305095,93.78777358271246,8518200
2019-05-21,94.7631607055664,94.92430371427439,94.3306053225562,94.51719809447539,7967900
2019-05-22,93.99134063720703,94.81404155224658,93.93197080162824,94.48326582961803,7918900
2019-05-23,92.14237213134766,93.11773911537259,91.17548839993533,92.99051620948659,14558000
2019-05-24,93.04988861083984,93.26192463624167,92.60885652516747,92.88873916087014,8537300
2019-05-28,92.04061126708984,93.15168463601077,91.97276464484159,92.61734961657619,11665500
2019-05-29,91.78616333007812,91.9388295398727,90.80231298455169,91.13308869396884,9966400
2019-05-30,90.80229187011719,92.60035942616432,90.36125985039054,92.15084415485879,10367800
2019-05-31,89.86935424804688,90.40368273834423,88.91943046113627,89.53009529051977,10952800
2019-06-03,90.29341888427734,90.63267781383901,89.30957510645696,89.73364715070258,11680700
2019-06-04,93.0753402709961,93.21104644545696,90.86168344900904,91.47234829242981,12858600
2019-06-05,93.4061279296875,93.61816400128286,92.14239475481087,93.17713181952857,8340500
2019-06-06,93.60964965820312,94.03372163124249,92.38832030518587,93.42305695473385,8726700
2019-06-07,92.58341979980469,93.31281782572714,92.413787084964,93.04141195280847,10618900
2019-06-10,93.58421325683594,94.32210092470245,93.48244011011346,93.93195543033963,11380600
2019-06-11,93.87258911132812,94.62743684157243,93.60966651137196,93.99132876749064,9847700
2019-06-12,92.67671966552734,94.05919893905848,92.354427178929,93.88956620598529,9670500
2019-06-13,92.90569305419922,93.4315446553064,92.49010431266095,92.83783998228377,8406900
2019-06-14,93.14317321777344,93.55028518229919,92.13387979364771,92.93113721914703,9077400
2019-06-17,92.63433074951172,93.60969808626393,92.49862454193695,93.04143643057975,8128600
2019-06-18,93.8980484008789,94.49175325369548,92.4307624836075,92.45620577557462,11057300
2019-06-19,93.21952819824219,94.64440418218157,93.04141222942332,93.99133602287603,13126500
2019-06-20,93.45700073242188,94.22032524807058,92.47315046744875,94.04221576303081,13638000
2019-06-21,92.82090759277344,94.71226562220153,92.5240519324428,93.45701577206421,27089500
2019-06-24,92.15934753417969,93.10078159864577,92.05756790547933,92.68519277206552,13039600
2019-06-25,91.39601135253906,92.43074820486885,91.31967501760313,92.17630238285048,18660100
2019-06-26,92.00668334960938,92.71063810007976,91.73527747126708,91.85401713861518,10324600
2019-06-27,92.31201934814453,92.91420747487274,91.97276681641185,92.31201934814453,10906600
2019-06-28,94.82252502441406,95.35685354585321,94.05919394319616,94.17793361462708,21634700
2019-07-01,96.4170150756836,97.12945296587097,95.90812994400325,96.03535284462973,12724500
2019-07-02,96.51881408691406,96.85806659566063,96.02688889007399,96.27285148849403,10174900
2019-07-03,96.36506652832031,97.26192536727865,95.88674528974953,96.80922103318774,6849400
2019-07-05,96.93733215332031,97.60356708301559,96.45046766495551,96.95441877628738,7929400
2019-07-08,96.40776824951172,96.92879948937863,96.09173087752501,96.48463850622771,6917200
2019-07-09,96.81776428222656,96.93734459179078,95.79278833835103,95.90382533533547,8947300
2019-07-10,96.535888671875,97.22775358935706,96.29672806499737,96.83484594710984,9242300
2019-07-11,97.45836639404297,97.68044688304253,96.62130430853593,96.83484148578695,11595200
2019-07-12,98.48335266113281,98.52605618829433,97.3131665373927,97.48399367931432,10783400
2019-07-15,97.28753662109375,98.71396336246225,96.9714992613416,98.68833994454887,12946600
2019-07-16,98.32959747314453,98.65417162253664,96.4504664846377,96.92879417230269,16945000
2019-07-17,97.3644027709961,98.1758478983296,97.14232881401547,97.74023026225106,13120900
2019-07-18,97.94522094726562,98.28688169948549,96.98857866101419,97.3131527914728,9397200
2019-07-19,96.98004150390625,98.32959797665924,96.86046121053697,98.13314091375986,10402800
2019-07-22,97.60356140136719,97.7573084159345,96.32233845218515,96.44192525608143,9061100
2019-07-23,99.38874053955078,99.46561079246591,98.07335079547063,98.12459763074737,12752200
2019-07-24,99.79019927978516,99.83290280698293,98.67125999434423,98.72251335027441,10011000
2019-07-25,98.83353424072266,100.14038056289321,98.500416806312,99.84142985465758,10138400
2019-07-26,99.26917266845703,99.51687659768712,98.67980792247377,98.88480180587044,12800400
2019-07-29,98.953125,100.08914432820035,98.90187816363039,99.47415622521558,8500400
2019-07-30,98.73104858398438,99.14958615371127,98.02211009064807,98.3893943052555,7121100
2019-07-31,99.08124542236328,99.23499244316692,98.1075164628193,99.16665898577926,13648000
2019-08-01,96.46755981445312,99.76457443915263,96.17714585711104,98.50897476126995,15664500
2019-08-02,96.45904541015625,96.88611990386691,95.15219850206395,96.00634748948528,11025500
2019-08-05,93.58907318115234,94.7934259810646,92.4786772599554,94.6311356420768,15855300
2019-08-06,94.32365417480469,94.38344433136265,92.53847975762292,93.99907997015269,10203500
2019-08-07,92.273681640625,92.48721881243674,90.4885140122648,92.24805822266956,17320900
2019-08-08,93.8367691040039,94.02468284544778,92.86304018619188,93.1449107983577,10903300
2019-08-09,93.7342758178711,94.34072060837504,92.49576281871533,93.40115834867369,9980800
2019-08-12,91.97471618652344,92.68366104749295,91.57326532509164,92.62387090961819,9393700
2019-08-13,93.3926010131836,94.2382127849108,91.4195199124262,92.20533502860427,12124700
2019-08-14,89.51480102539062,91.31705559885464,89.21584371812413,90.79602428520076,19491800
2019-08-15,89.85643768310547,90.86433337667891,89.12186930389241,89.53186353375162,13365600
2019-08-16,92.0089111328125,92.23099164873969,90.42873713288377,90.85581153916928,11830600
2019-08-19,92.83743286132812,93.74282848161224,92.60680904171438,93.64032828215745,8265400
2019-08-20,91.6587142944336,92.6239067001875,91.59892413345547,92.11995547196719,8374000
2019-08-21,91.91494750976562,92.61534922410723,91.77828058177809,92.42743545644328,8189300
2019-08-22,92.86305236816406,93.33283026676334,92.18827407929533,92.56410161148494,9343400
2019-08-23,90.55683135986328,92.91428331154499,89.779559525474,92.2480484487437,14762300
2019-08-26,91.28288269042969,91.38537637363491,90.54831421648127,91.06934549490138,8209500
2019-08-27,90.31769561767578,91.87224623033205,89.54896036600213,91.69287575771462,14331800
2019-08-28,91.22309112548828,91.57328873208675,89.7197874675605,89.75395420031317,10585500
2019-08-29,93.29014587402344,93.86242408513546,92.26516326235867,92.36766347851687,10002200
2019-08-30,93.8367691040039,94.43467053892817,93.50365165931225,93.8196824820707,10170300
2019-09-03,92.72639465332031,93.09367890991084,91.66725193159071,93.08514211361316,9868800
2019-09-04,93.8453369140625,94.14428770956818,92.72639748425753,93.48658944281709,6929200
2019-09-05,95.9806900024414,97.1337894229389,94.98133108914877,95.02404113001943,13224700
2019-09-06,96.1856918334961,96.50172921887388,95.63049383935147,96.22840187790638,7836600
2019-09-09,98.5687484741211,99.13248315421119,97.03127840726344,97.12523527338456,13985100
2019-09-10,99.82437896728516,100.16603329576019,98.85064979452643,99.3375143809058,14333100
2019-09-11,100.09768676757812,100.10622356247376,98.55167321198043,99.84143955468824,9919200
2019-09-12,100.71267700195312,101.19099819174933,99.01291638588633,99.55103424104452,12283500
2019-09-13,102.6943130493164,102.83951678126385,101.43016995851268,101.64370715842533,16257200
2019-09-16,101.78035736083984,102.38680212689077,101.11411593267177,101.55827688478382,11993900
2019-09-17,101.27641296386719,101.31057969449303,100.14039360794848,101.14828935317963,10735400
2019-09-18,102.29283905029297,102.56616634400461,100.57599852470344,101.0628629702722,10665600
2019-09-19,101.96826934814453,102.78825131724847,101.72056544341979,102.24159667117918,9382600
2019-09-20,101.55828094482422,102.78825063196123,101.53265752668514,102.27576271926769,21862800
2019-09-23,101.54119110107422,101.74619147295957,100.51621530819614,100.60162887149646,9135100
2019-09-24,100.2172622680664,101.86576941664514,99.96955837855968,101.43015178222731,11696500
2019-09-25,100.78955078125,101.09704484733737,100.03790224005736,100.16601933706235,9389400
2019-09-26,99.96102905273438,100.83226444346239,99.89269558745416,100.68705420058244,9899200
2019-09-27,100.55039978027344,101.33621512792314,100.17457221546779,100.75539367169547,10207800
2019-09-30,100.52477264404297,101.44724837967586,100.12332167222294,101.09705076629626,9755000
2019-10-01,98.6968765258789,101.64368668444547,98.5772962393458,101.13119881121261,11250300
2019-10-02,96.73233032226562,98.14167683558625,96.45900302705361,98.0648000718446,12548700
2019-10-03,96.59458923339844,97.21450384831867,95.15672916924272,96.66346352595808,12735200
2019-10-04,98.68678283691406,98.96229967197135,96.66344889479387,96.72371799718643,9453100
2019-10-07,98.4715347290039,99.44445211215883,98.21323482325471,98.31655609932228,6771600
2019-10-08,96.2760238647461,97.34365098199099,96.13826870550841,97.34365098199099,10806300
2019-10-09,96.97341918945312,97.4297499618626,96.49126630550698,97.00785961956933,7273700
2019-10-10,98.33379364013672,99.35837516051613,97.29199518789012,97.41253341748289,10994100
2019-10-11,99.99549865722656,101.58833076422704,99.76303396718792,99.90078911751148,15076500
2019-10-14,100.26240539550781,100.62402662973017,99.58222824488769,99.74581207798498,8779000
2019-10-15,103.28448486328125,104.68789790039948,101.48501673413287,102.32878427881094,23379000
2019-10-16,103.04340362548828,103.85273727130863,102.7851036967422,103.28448005560327,11087700
2019-10-17,103.62026977539062,104.67067988937785,103.21560293782109,103.96466750324812,10818500
2019-10-18,103.80108642578125,104.1971415492887,103.19839527453968,103.31893350478799,10417400
2019-10-21,106.37545013427734,106.56486265329043,105.0322995880605,105.08396351946462,12714600
2019-10-22,107.44307708740234,107.7099822187473,106.00522356800641,106.2893456305695,12549100
2019-10-23,107.7271957397461,107.75302441860102,106.9092503525804,106.93507903143532,8828300
2019-10-24,107.64970397949219,108.192132515064,106.82315340544565,107.8735634793923,8020500
2019-10-25,108.51069641113281,109.0445132044365,107.408628964555,107.623876717991,9055700
2019-10-28,108.92396545410156,109.52665648343381,108.82925592537228,108.97562280837589,9522200
2019-10-29,108.85509490966797,109.70747418010122,108.43321114918851,108.53652586751971,9797300
2019-10-30,108.25240325927734,108.70872744643648,107.55499606997435,108.52792012145872,8513700
2019-10-31,107.55501556396484,108.2524228796706,106.64236702423202,108.04578026895116,11589100
2019-11-01,110.03465270996094,110.19823653356958,108.50208320820168,108.65706185135306,11682600
2019-11-04,110.91285705566406,111.42944372708365,110.68899100747124,111.13670996617799,9159900
2019-11-05,111.1539535522461,112.18714021949378,110.93008746359357,111.40363518457245,13747600
2019-11-06,111.32614135742188,111.79107072699054,110.70622677287676,110.80093631045116,11231100
2019-11-07,111.92884063720703,113.03951335218107,111.8599597741393,112.2990604963046,13528900
2019-11-08,112.25601196289062,112.27322232394171,111.28308791861605,111.82551645836986,9293400
2019-11-11,111.85997009277344,112.01495533339292,111.36921196245717,111.58445975276909,8679000
2019-11-12,111.20559692382812,112.46263638389497,111.07644039562096,111.61026373105392,9099000
2019-11-13,110.62013244628906,110.91287940386013,109.7074839856443,110.31879344499626,8023300
2019-11-14,110.72344970703125,110.9300791423721,109.85384037437093,109.96577341030074,8483400
2019-11-15,111.524169921875,111.524169921875,110.55124582899319,111.26586997872185,10163600
2019-11-18,112.462646484375,112.48847516480024,111.0592400097745,111.54999807553469,8749300
2019-11-19,112.42820739746094,113.00506979628032,112.08380311166417,112.78121686377256,8824500
2019-11-20,111.6102523803711,112.46262494652646,111.01616656900325,112.18711469552701,11782800
2019-11-21,111.8685531616211,112.54874340165487,111.40362380703084,111.92882883708127,7705500
2019-11-22,112.6090087890625,112.97924175617841,112.01493602585273,112.05797506635065,8167900
2019-11-25,113.21170806884766,113.71108441103037,112.67788473055322,113.0050655052163,10068500
2019-11-26,113.36669158935547,113.49584813130092,112.23879539984272,113.49584813130092,10490700
2019-11-27,113.70247650146484,114.02103898742129,113.3494670162434,113.90050076535555,6607900
2019-11-29,113.44418334960938,114.00383545088462,113.17727820888993,113.53889289673708,5712000
2019-12-02,113.19448852539062,114.28795078074533,113.09117380880534,113.91771781684785,8615600
2019-12-03,111.73941040039062,111.89439561125108,110.7148290132087,111.73080521999616,10361300
2019-12-04,113.94353485107422,114.05546787438891,111.92021407787315,112.25600001013845,10318200
2019-12-05,114.56346893310547,114.77871669921687,113.8057925923354,114.2362881245582,9587400
2019-12-06,116.26822662353516,116.90536473564653,115.93244063661936,115.96688763602049,10170600
2019-12-09,115.72583770751953,116.62988115257137,115.72583770751953,115.91525683458502,8498200
2019-12-10,115.80329895019531,116.03577021771669,114.40849762042936,114.72706011236822,7532900
2019-12-11,115.52775573730469,116.2509980972309,115.38138885692217,115.62246526433795,9011900
2019-12-12,118.83396911621094,119.22141239830385,115.55359585005021,115.79467225391598,13717400
2019-12-13,117.79216003417969,119.53136528801751,117.28417856869777,118.77368911056773,10592100
2019-12-16,118.24851989746094,119.54000660618205,118.23130953380915,119.14395803927626,11372000
2019-12-17,118.97172546386719,119.39361576708414,118.15378667309758,118.58428215641628,11546800
2019-12-18,118.8511962890625,119.69497695964026,118.57568599038773,118.94590582809957,10381500
2019-12-19,118.25708770751953,119.00614547458521,118.04184001466834,118.61008393916131,9350400
2019-12-20,118.16242218017578,119.57444704536366,117.8696752242962,118.83399418083334,29992600
2019-12-23,118.12798309326172,118.73929259003557,117.85247275699462,118.47238743569852,9738400
2019-12-24,118.45515441894531,118.49820660050193,118.00743537858281,118.23990664884352,3324300
2019-12-26,119.71221160888672,119.76388211694687,118.62736741792096,118.72207697617311,6770900
2019-12-27,119.79829406738281,120.34072263246928,119.39362722322002,119.93605578830649,7868200
2019-12-30,119.35919952392578,120.60763398225696,119.22143779588995,120.45264875379628,6963000
2019-12-31,120.02213287353516,120.0910137258837,119.06643239592789,119.25585145546657,7201600
2020-01-02,121.47721862792969,121.48583694615779,119.90160350077244,120.35792768573445,10803700
2020-01-03,119.8741683959961,120.64536934677875,118.78235982516479,119.14629601544189,10386800
2020-01-06,119.77883911132812,119.8135072529283,118.27976592665824,118.33175491703655,10259000
2020-01-07,117.7425308227539,119.45823364584217,117.69054183145157,118.95565135988254,10531300
2020-01-08,118.66104125976562,119.21561255104184,117.49990968459709,117.5865535982831,9695300
2020-01-09,119.09427642822266,119.77882006270964,118.74766117745341,119.62285311637838,9469000
2020-01-10,117.90718841552734,118.92967398371557,117.68188512475602,118.89501905853297,10190900
2020-01-13,118.8863525390625,118.8863525390625,117.63856360528638,118.0111734889674,12355200
2020-01-14,120.27278137207031,121.97115038204672,119.31094522079951,119.5275748654819,24906000
2020-01-15,118.47042083740234,120.09947999227778,117.9764989022234,119.4495910598997,16293400
2020-01-16,118.92967224121094,119.4929040158388,118.57439645868006,119.10297330863305,10783800
2020-01-17,119.75285339355469,119.83083688483805,118.99032610874589,119.18094801343089,14697700
2020-01-21,118.57437133789062,119.64019845968055,118.44439887036557,118.87765805814391,8474200
2020-01-22,118.43572998046875,119.05962429368459,118.17578503498018,118.92099139676458,7549100
2020-01-23,118.31443786621094,118.48775215509984,116.73738096910805,117.59523909982221,9345700
2020-01-24,115.3769302368164,118.21910979132686,114.6577315343348,118.16712079808941,15166400
2020-01-27,114.40642547607422,115.19496040839745,112.39610962518681,112.88135782291751,12860500
2020-01-28,116.4860610961914,116.95398843222829,114.79635287610571,115.10830002612319,13062800
2020-01-29,116.31275177001953,117.44788866715038,115.84483768936254,116.81533398821877,9326000
2020-01-30,117.7511978149414,117.95916701377257,114.97834127397377,114.97834127397377,9048900
2020-01-31,114.69237518310547,116.83267667450222,113.92117434116236,116.53806359376473,12785200
2020-02-03,115.56755065917969,116.32143063129288,114.95233002143257,114.95233002143257,10021100
2020-02-04,117.23126983642578,118.36642005968713,117.04930837471188,117.45657308505278,9157100
2020-02-05,119.22427368164062,119.34558573913728,117.85517290587963,118.3404343578889,10150700
2020-02-06,119.24160766601562,119.83083388141884,118.80834842926998,119.78751853536235,8992300
2020-02-07,118.86033630371094,119.29359553637971,118.10646946991444,118.47906606343881,6379800
2020-02-10,119.35424041748047,119.44955796336673,118.49638250450401,118.66968352738256,5960700
2020-02-11,119.57955932617188,120.29011088033356,119.38892418832478,119.80484938816221,6578600
2020-02-12,119.57955932617188,120.6973624326174,119.40625826140825,120.09947574248646,7958000
2020-02-13,119.47557830810547,119.87416942477213,118.19312137285812,119.36292666894936,7447500
2020-02-14,119.11163330078125,119.74418807426358,118.66103999952283,119.4409013245272,6627600
2020-02-18,117.53457641601562,119.32827617364529,117.02333364122195,119.00765531692436,8996400
2020-02-19,119.13762664794922,119.91748796543327,118.14112249558374,118.63504435947331,7071200
2020-02-20,119.13762664794922,119.89149346965195,118.30576311688026,118.86033439691882,7422800
2020-02-21,117.68187713623047,118.64371321455141,116.91067618853337,118.32310559578549,9772800
2020-02-24,114.51907348632812,115.42024679337818,113.3406079481726,113.89517918836218,13618400
2020-02-25,109.40663146972656,114.57974154156224,108.82605903014704,113.51392745162576,20797200
2020-02-26,109.73589324951172,111.73754870369831,109.47593507657356,109.98718438708235,24825600
2020-02-27,105.1693344116211,108.85203739534478,105.10867839162371,106.50377346257399,23005500
2020-02-28,100.61146545410156,102.67377714288274,97.6219792173417,101.8332531243297,45931400
2020-03-02,105.29932403564453,105.3513196405519,99.18170560946233,101.06204914682833,27355400
2020-03-03,101.34800720214844,106.53845138298087,100.7241127983132,104.82274838344577,32547700
2020-03-04,103.85220336914062,104.14682299038691,99.38963338477431,102.53509863400599,25795900
2020-03-05,98.75711059570312,100.88874522804937,97.55265045723526,100.23018934302014,25025600
2020-03-06,93.6533203125,95.59431988578689,91.00176922836377,92.07625691963975,38159400
2020-03-09,80.96749114990234,85.98463408266136,80.58622089252155,83.67969168814886,40352000
2020-03-10,87.25841522216797,87.76099756712873,81.95532593441294,85.78533633357199,31102700
2020-03-11,83.15110778808594,86.69517160615716,81.92932023894437,84.65884800590291,38127000
2020-03-12,76.29695892333984,84.01763555881435,74.79787896324474,77.63139163682001,49725200
2020-03-13,90.03993225097656,90.109248700251,79.719694689131,83.17710133597873,38543300
2020-03-16,76.56558227539062,81.43541907608139,73.26414860035088,73.82738038867146,38589700
2020-03-17,81.24476623535156,84.43355418040322,75.82035925366361,78.75785607186755,35239800
2020-03-18,72.69223022460938,78.67120868591137,69.6334212387447,75.96766881696317,41525600
2020-03-19,73.91401672363281,76.34893113287661,66.64392841166101,70.67323338625741,32175100
2020-03-20,72.35430145263672,77.51875139773101,71.47045540960553,74.78055612180064,30150800
2020-03-23,68.48095703125,72.57092547076734,67.66642751342752,71.64375092620816,32536600
2020-03-24,76.62623596191406,78.07332035983279,71.83438941810377,73.56742652536316,34363200
2020-03-25,79.48573303222656,82.44922427259773,73.25546383301067,77.3280975298241,38111700
2020-03-26,85.02279663085938,85.41272730701027,81.05414035945205,81.52206113743999,29826300
2020-03-27,78.96582794189453,82.18061075983285,78.46325223997465,80.75086053420037,30041500
2020-03-30,81.01948547363281,81.53072825146411,77.38011016093324,78.54990889637153,21656900
2020-03-31,78.01264953613281,81.60003513919379,77.41474973195243,79.7630203848018,23379300
2020-04-01,73.09950256347656,75.0058406549196,72.13766648150884,73.74072441445117,28029600
2020-04-02,75.82902526855469,76.17563394268217,71.88636399599942,72.36295174930103,24018000
2020-04-03,73.58769989013672,76.59074360121097,72.46702500566073,75.29496681463122,21199400
2020-04-06,78.32424926757812,79.6637977472912,76.7833276552336,77.91275258589744,26820800
2020-04-07,79.35739135742188,82.73691012549614,79.12975354390085,82.69313131068887,22563800
2020-04-08,82.56179809570312,83.05208869878325,79.2785877792734,80.6356440355726,22903300
2020-04-09,89.96871948242188,91.395819157405,84.82939854538888,84.85566315908359,42055900
2020-04-13,85.96759796142578,90.27516914018442,85.18838309420069,90.27516914018442,26911900
2020-04-14,83.6124267578125,89.3033249141034,81.98395382794331,88.4453096376215,46151300
