Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_50,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower
2019-01-02,267.6600036621094,269.75,256.5799865722656,259.2799987792969,11679500.0,,,,,,,,,,,
2019-01-03,271.20001220703125,275.7900085449219,264.42999267578125,270.20001220703125,14969600.0,,,,,,,,,,,
2019-01-04,297.57000732421875,297.79998779296875,278.5400085449219,281.8800048828125,19330100.0,,,,,,,,,,,
2019-01-07,315.3399963378906,316.79998779296875,301.6499938964844,302.1000061035156,18620100.0,,,,,,,,,,,
2019-01-08,320.2699890136719,320.5899963378906,308.010009765625,319.9800109863281,15359200.0,,,,,,,,,,,
2019-01-09,319.9599914550781,323.3500061035156,313.5,317.7099914550781,13343200.0,,,,,,,,,,,
2019-01-10,324.6600036621094,325.3699951171875,312.5,314.57000732421875,13472500.0,,,,,,,,,,,
2019-01-11,337.5899963378906,341.0899963378906,328.5199890136719,330.9599914550781,19500400.0,,,,,,,,,,,
2019-01-14,332.94000244140625,335.4800109863281,329.1300048828125,334.239990234375,10499600.0,,,,,,,,,,,
2019-01-15,354.6400146484375,357.2200012207031,347.0,349.6000061035156,21181200.0,,,,,,,,,,,
2019-01-16,351.3900146484375,358.8500061035156,348.1099853515625,354.0,15385500.0,,,,,,,,,,,
2019-01-17,353.19000244140625,355.7900085449219,346.4100036621094,349.5,18871200.0,,,,,,,,,,,
2019-01-18,339.1000061035156,353.0,336.7300109863281,351.9700012207031,26621000.0,,,,,,,,,,,
2019-01-22,325.1600036621094,336.8800048828125,321.0299987792969,334.8900146484375,17941400.0,,,,,,,,,,,
2019-01-23,321.989990234375,331.75,318.6000061035156,328.25,13480100.0,,,,,70.40179837128035,,,,,,
2019-01-24,326.6700134277344,331.79998779296875,319.0,320.6000061035156,11131600.0,,,,,71.48129511577991,,,,,,
2019-01-25,338.04998779296875,340.0,328.510009765625,328.7200012207031,11152900.0,,,,,73.96756760019257,,,,,,
2019-01-28,335.6600036621094,336.29998779296875,328.8800048828125,334.70001220703125,8652100.0,,,,,72.53729539148107,,,,,,
2019-01-29,328.8999938964844,338.2200012207031,328.1499938964844,335.8699951171875,7655200.0,,,,,68.50250651534233,,,,,,
2019-01-30,340.6600036621094,341.7799987792969,330.79998779296875,332.75,9234500.0,,,,,71.47505727713391,,,,370.7848941050492,325.1300018310547,279.4751095570602
2019-01-31,339.5,345.989990234375,338.0899963378906,339.67999267578125,8535500.0,,,,,70.76562330311026,,,,366.31852501619636,328.72200164794924,291.1254782797021
2019-02-01,339.8500061035156,346.8399963378906,336.5,337.17999267578125,9827800.0,,,,,70.85960727863345,,,,359.1615558942011,332.1545013427734,305.1474467913457
2019-02-04,351.3399963378906,352.0,341.29998779296875,342.6000061035156,9051400.0,,,,,73.83355556128966,,,,357.97021585917815,334.843000793457,311.71578572773586
2019-02-05,355.8099975585937,360.0,352.8999938964844,353.20001220703125,9046600.0,,,,,74.90648740539555,,,,359.895600290186,336.8665008544922,313.8374014187984
2019-02-06,352.19000244140625,357.0400085449219,347.19000244140625,357.0,6717700.0,,,,,72.32022712922627,,,,361.09044105574196,338.4625015258789,315.83456199601585
2019-02-07,344.7099914550781,348.75,339.0199890136719,347.8999938964844,7864500.0,,,,,67.16029127724659,,,,360.8006098741286,339.7000015258789,318.5993931776292
2019-02-08,347.57000732421875,348.0,338.0,338.0,7561400.0,,,,,68.09754991060414,,,,361.0230655136897,340.8455017089844,320.6679379042791
2019-02-11,345.7300109863281,352.8699951171875,344.8099975585937,350.0,5454900.0,,,,,66.77710305513426,,,,361.4793041124584,341.25250244140625,321.0257007703541
2019-02-12,359.9700012207031,360.0,346.5199890136719,348.0899963378906,10429400.0,,,,,71.39925485419265,,,,364.00649565476886,342.60400238037107,321.2015091059733
2019-02-13,351.7699890136719,359.6000061035156,350.2799987792969,357.29998779296875,10559100.0,,,,,65.72839128517258,,,,363.57481595415635,342.4605010986328,321.34618624310923
2019-02-14,359.07000732421875,360.4500122070313,348.3299865722656,351.75,9295300.0,,,,,68.15339700628489,,,,364.8547793746252,342.84450073242186,320.83422209021853
2019-02-15,356.8699951171875,364.3999938964844,355.5,358.4700012207031,9230000.0,,,,,66.62339892368627,,,,365.43952354391905,343.02850036621095,320.61747718850285
2019-02-19,361.9200134277344,365.0,355.32000732421875,355.79998779296875,7396600.0,,,,,68.3782559687219,,,,367.9463313085394,344.16950073242185,320.3926701563043
2019-02-20,359.9100036621094,366.7099914550781,356.70001220703125,364.8500061035156,8110700.0,,,,,66.87120248115043,10.26083725933762,9.762984058921765,0.49785320041585557,368.9405097566258,345.90700073242186,322.87349170821795
2019-02-21,356.9700012207031,362.8500061035156,353.8800048828125,360.0299987792969,6227900.0,,,,,64.62751526933792,9.865649259559518,9.783517099049316,0.08213216051020211,368.35334033800467,347.65600128173827,326.95866222547187
2019-02-22,363.0199890136719,366.1300048828125,360.04998779296875,360.3399963378906,7088200.0,,,,,67.07563197820343,9.926220089262927,9.812057697092039,0.11416239217088808,368.8201980563695,349.47350006103517,330.1268020657008
2019-02-25,363.9100036621094,371.489990234375,363.7900085449219,367.010009765625,7569300.0,,,,,67.43272007768081,9.931554869797537,9.835957131633139,0.09559773816439865,370.3417535949365,350.76650085449216,331.1912481140478
2019-02-26,364.9700012207031,365.7000122070313,359.3299865722656,362.9800109863281,4944600.0,,,,,67.87953954402911,9.907112638482545,9.85018823300302,0.056924405479524154,371.449346889718,352.23200073242185,333.0146545751257
2019-02-27,362.8699951171875,368.0299987792969,359.79998779296875,363.5,5629900.0,,,,,65.94908427274855,9.60753931921198,9.801658450244812,-0.1941191310328314,370.408475784563,353.93050079345704,337.4525258023511
2019-02-28,358.1000061035156,366.3900146484375,357.7099914550781,362.4700012207031,6186800.0,,,,,61.6596186152435,8.882831306508024,9.617893021497455,-0.7350617149894312,370.18878893569354,354.80250091552733,339.4162128953611
2019-03-01,357.32000732421875,362.8699951171875,354.69000244140625,362.260009765625,5526500.0,,,,,60.96136954139569,8.151589156821615,9.324632248562287,-1.1730430917406718,369.4046862516348,355.6935012817383,341.98231631184177
2019-03-04,351.0400085449219,362.25,348.0400085449219,359.7200012207031,7487000.0,,,,,55.51085193976264,6.984814474168218,8.856668693683472,-1.8718542195152548,368.1219593517603,356.2530014038086,344.38404345585684
2019-03-05,354.29998779296875,356.1700134277344,348.25,351.4599914550781,5937800.0,,,,,57.6286999080072,6.25113106482047,8.335561167910871,-2.0844301030904013,368.09372845792177,356.4010009765625,344.70827349520323
2019-03-06,359.6099853515625,359.8800048828125,351.70001220703125,353.6000061035156,6211900.0,,,,,60.894174566762295,6.028659468839578,7.874180828096613,-1.8455213592570345,368.36236970103397,356.59100036621095,344.8196310313879
2019-03-07,352.6000061035156,362.8599853515625,350.5,360.1600036621094,6151300.0,,,,,54.88100216438004,5.226455065092011,7.3446356754956925,-2.118180610403681,368.35353212315005,356.6115005493164,344.8694689754828
2019-03-08,349.6000061035156,349.9200134277344,342.4700012207031,345.75,6898800.0,,,,,52.492033197142604,4.299070360559369,6.7355226125084275,-2.436452251949058,367.7710922193833,356.85600128173826,345.9409103440932
2019-03-11,358.8599853515625,358.9800109863281,350.0299987792969,352.0,5387300.0,,,,,58.497372009007705,4.26218245103405,6.240854580213552,-1.9786721291795022,367.4913406551359,357.42050018310545,347.349659711075
2019-03-12,356.2699890136719,360.1300048828125,353.79998779296875,359.3699951171875,5164600.0,,,,,56.351754366589745,3.9781003929584244,5.788303742762527,-1.8102033498041026,366.50566151007814,357.94749908447267,349.3893366588672
2019-03-13,361.2099914550781,362.4800109863281,352.7699890136719,355.8099975585937,6444100.0,,,,,59.409838646662394,4.104268771353645,5.451496748480751,-1.3472279771271056,366.6430052221649,358.0094985961914,349.3759919702179
2019-03-14,358.82000732421875,363.8399963378906,358.1000061035156,360.5,5271400.0,343.1656005859375,,343.1656005859375,,57.31754435366301,3.9656923420351973,5.15433586719164,-1.1886435251564427,366.50972913367536,358.36199951171875,350.21426988976214
2019-03-15,361.4599914550781,364.0,358.8900146484375,361.0199890136719,8444500.0,345.0416003417969,,343.883027678845,,59.03379651754288,4.022525015064673,4.927973696766246,-0.9054486817015732,366.73665671522116,358.4814987182617,350.2263407213023
2019-03-18,363.4400024414063,370.9700012207031,361.8599853515625,362.4700012207031,7194700.0,346.8864001464844,,344.6499678656121,,60.32242517853879,4.179160891532035,4.778211135719404,-0.5990502441873691,367.301992175348,358.8099990844727,350.31800599359735
2019-03-19,358.7799987792969,366.9599914550781,356.79998779296875,366.3999938964844,7541400.0,348.11059997558596,,345.2040867249723,,55.86821975180612,3.8825173585500465,4.5990723802855324,-0.7165550217354859,367.0244433824108,358.65299835205076,350.2815533216907
2019-03-20,375.2200012207031,375.8999938964844,357.010009765625,358.9100036621094,10917200.0,349.3082000732422,,346.38118141107935,,65.53653307863469,4.917312308279747,4.662720365884375,0.254591942395372,370.47807489384695,359.41849822998046,348.35892156611396
2019-03-21,377.8699951171875,379.0,370.6099853515625,374.0,8544000.0,350.4602001953125,,347.61603685053456,,66.79916273223817,5.883406869659041,4.906857666639309,0.976549203019732,374.05903610797077,360.4634979248047,346.86795974163863
2019-03-22,361.010009765625,376.4299926757813,360.0400085449219,375.9500122070313,8661300.0,351.28120056152346,,348.14129069034203,,53.395618672642655,5.228315094892423,4.971149152289931,0.2571659426024917,373.91109344189044,360.36299896240234,346.81490448291424
2019-03-25,366.2300109863281,367.0400085449219,357.44000244140625,359.0,8473800.0,352.1126007080078,,348.8506522705768,,56.31807790903176,5.071894968793515,4.991298315590648,0.0805966532028668,374.18539043769744,360.47899932861327,346.7726082195291
2019-03-26,359.9700012207031,368.3800048828125,358.0199890136719,367.8699951171875,7666500.0,352.56020080566407,,349.28670517058174,,52.09879646746843,4.392170216685656,4.87147269580965,-0.4793024791239935,373.7801304050594,360.22899932861327,346.6778682521671
2019-03-27,353.3699951171875,362.4700012207031,350.3699951171875,361.0,7852400.0,352.9688006591797,,349.4468341880957,,48.01450144849554,3.283072898751584,4.553792736398036,-1.2707198376464524,373.56504090607217,359.7539993286133,345.94295775115444
2019-03-28,354.6099853515625,355.94000244140625,349.20001220703125,354.489990234375,4361000.0,352.9682000732422,,349.6493107043101,,48.82620169543039,2.4756246723574122,4.138159123589912,-1.6625344512324993,373.5569123668516,359.5794982910156,345.6020842151797
2019-03-29,356.5599975585937,358.25,353.7099914550781,357.1600036621094,4705600.0,353.0715997314453,,349.92031803192907,,50.144549080012844,1.9703528229244398,3.7045978634568173,-1.7342450405323775,373.5473803221506,359.5414978027344,345.5356152833182
2019-04-01,366.9599914550781,368.3299865722656,358.510009765625,359.0,7036100.0,353.34699951171876,,350.5885405191114,,56.5706298188166,2.3816595443369692,3.4400101996328476,-1.0583506552958784,374.12814712446834,360.3374969482422,346.546846772016
2019-04-02,367.7200012207031,368.4200134277344,362.2200012207031,366.25,5158700.0,353.9193994140625,,351.2603625074091,,57.00674840259432,2.7373945404868323,3.2994870678036445,-0.5620925273168123,374.86458058652966,361.0084976196289,347.1524146527281
2019-04-03,369.75,373.4100036621094,366.1900024414063,369.260009765625,5368900.0,354.81119934082034,,351.98544633064796,,58.213771346965984,3.14684614048565,3.2689588823400455,-0.12211274185439569,375.86312678588257,361.51549835205077,347.16786991821897
2019-04-04,367.8800048828125,372.0499877929688,362.3999938964844,370.0700073242188,4627300.0,355.72899963378904,,352.6087623523015,,56.636377719022754,3.282606659449982,3.271688437762033,0.010918221687949092,376.2696321830703,362.2794982910156,348.2893643989609
2019-04-05,365.489990234375,369.7999877929688,364.6600036621094,369.0,3905500.0,356.5053991699219,,353.1139085437554,,54.60002971599629,3.160906676319314,3.249532085473489,-0.08862540915417494,375.8453121377157,363.0739974975586,350.30268285740146
2019-04-08,361.4100036621094,365.9400024414063,359.92999267578125,365.1099853515625,4653800.0,356.9725994873047,,353.43924560722024,,51.21475086257791,2.7040669438702025,3.1404390571528316,-0.43637211328262904,375.8523342403225,363.2014984130859,350.55066258584935
2019-04-09,364.7099914550781,366.739990234375,359.0,360.5400085449219,5439200.0,357.55359924316406,,353.8812356404696,,53.71443656977058,2.578575388326385,3.0280663233875424,-0.44949093506115734,375.8781815770024,363.6234985351563,351.36881549331014
2019-04-10,363.9200134277344,368.8500061035156,362.25,365.7900085449219,4545600.0,358.2539996337891,,354.2749132007545,,53.014149607266056,2.38785212880083,2.9000234844702,-0.5121713556693699,375.9637689964759,363.7589996337891,351.55423027110226
2019-04-11,367.6499938964844,370.1199951171875,360.80999755859375,365.0,6526900.0,358.7937994384766,,354.7994261692145,,55.93528830823684,2.50876138304659,2.821771064185478,-0.31300968113888805,376.29702519234166,364.2004989624023,352.103972732463
2019-04-12,351.1400146484375,361.75,349.3599853515625,360.6900024414063,15646200.0,359.0265997314453,,354.65591983506636,,43.1481827675591,1.2578656008246298,2.508989971513308,-1.2511243706886783,377.02144510366816,363.6845001220703,350.3475551404724
2019-04-15,348.8699951171875,352.2099914550781,342.2699890136719,350.7099914550781,8842300.0,359.2069995117188,,354.4290208265221,,41.73545251499104,0.08240021794898666,2.023672020800444,-1.9412718028514573,377.77602695532,362.95599975585935,348.1359725563987
2019-04-16,359.4599914550781,364.4800109863281,352.7200012207031,355.0,18740200.0,359.3693994140625,,354.62631379234784,,49.965741801362725,0.005298554981322923,1.6199973276366197,-1.6146987726552968,377.7746265499342,362.98999938964846,348.2053722293627
